Name	gene_id	SAMN31934616	SAMN31934617	SAMN31934618	SAMN31934759	SAMN31934760	SAMN31934761
KPNB1	KPNB1	11.8715483789496	11.7147353936397	11.8548402902803	11.9628448536733	11.8794764150967	11.863742527046
TBKBP1	TBKBP1	9.52238563596062	9.17676658887268	9.52227482308395	9.30262147434612	9.48326204651362	9.30134469941331
OSBPL7	OSBPL7	8.15758026782411	8.02751617908055	8.24753241334845	7.86190884414927	8.15789711787485	7.86538690607096
MRPL10	MRPL10	8.42736337158161	8.43533489722771	8.56326893774969	8.58935517468132	8.68293573793866	8.7870491769347
LRRC46	LRRC46	7.80812975652828	7.38604080981195	7.78987982508015	8.03347960091392	8.03240520318704	7.81806573024868
SCRN2	SCRN2	6.02537891042907	5.85366360667854	6.46276087344147	6.17361960762241	6.28303012125377	5.59391482290421
SP6	SP6	3.45108358514683	3.76851816751195	2.48275739203635	2.73326173104805	3.0567793222916	2.67239395043245
LOC102154875	LOC102154875	6.17716785380196	6.51572766290461	6.1069928814511	6.05604259804184	5.6818080213233	6.05687194567709
SP2	SP2	5.78657733848381	6.07248753237717	6.00757990285881	5.34152369624086	5.26756528230295	5.49421918065356
PNPO	PNPO	9.38684906860486	9.04213281111484	9.49500496576831	9.48201338755977	9.54465546403976	9.47701271758887
PRR15L	PRR15L	1.48884526119662	0	0	2.13413676867024	3.46813397506865	3.79697842452149
CDK5RAP3	CDK5RAP3	8.91699463783724	8.54101208009301	8.80153325318048	8.61452751217809	8.37228157947411	8.54695376114333
COPZ2	COPZ2	7.51940731285666	7.47406400538814	7.40853389367735	7.26245641073126	7.38059568325913	7.41654942356553
NFE2L1	NFE2L1	12.4072058980917	12.2086612557295	12.3484072577483	12.1616590630506	12.1418044005296	12.2296903784123
CBX1	CBX1	9.76785610574433	9.55933848188593	9.84668985283443	9.93424542916468	9.88621603146805	9.68913090900421
SNX11	SNX11	7.87071530235216	7.62781634780135	7.89931920339538	8.00837607002135	7.90599970112132	8.20196424330003
LOC111097364	LOC111097364	7.32178861199713	7.05031952827438	6.95422611816044	7.36490173676406	7.46521620746495	7.379774535437
CALCOCO2	CALCOCO2	11.1007086684324	10.9104093875006	11.0051517866858	11.2542878530704	11.1306868241576	11.2199480353211
ATP5MC1	ATP5MC1	10.8902449128343	10.9377569091567	10.9732294172604	11.0717019764361	11.096726772374	11.0290601720997
UBE2Z	UBE2Z	11.3818173563516	11.372788805198	11.4190468679702	11.5413797393158	11.543205936848	11.5621574956748
SNF8	SNF8	8.37336789218974	8.27303749696967	8.51702354512615	8.48402943435931	8.39990568976679	8.4833756056584
LOC609045	LOC609045	3.19059760788603	3.52650218324791	3.47212708378556	3.74728651492948	3.58275996806139	3.26300105230088
GNGT2	GNGT2	5.52876071059805	5.62667043629385	5.71160656709678	4.92494455152805	5.39853342688612	5.93542312427666
ABI3	ABI3	5.47116852274884	4.52977523756939	4.52546190140357	4.97763230737	4.78340916157795	5.05524632337087
PHOSPHO1	PHOSPHO1	5.98479810582848	6.41257303283887	5.76128300985926	4.81341956446988	5.62942892974849	5.49421918065356
LOC102151806	LOC102151806	4.38357065644283	3.52650218324791	3.58678333161364	3.74728651492948	4.68419098983702	4.68506338742802
ZNF652	ZNF652	10.6057811308412	10.9729286146615	10.4755214985381	10.7713640237001	10.5232010720161	10.4986873668672
PHB	PHB	9.803293801918	9.5039578080935	9.68556333293538	9.63745791252811	9.4869466569671	9.57379932208327
NGFR	NGFR	2.20579436242024	3.0646108915842	1.90834744412231	0	3.34360843839823	2.89720819130046
NXPH3	NXPH3	7.76084478611448	7.07304850743701	7.83697523126964	7.82643996623214	7.84414262241316	7.74041833919334
SPOP	SPOP	10.4486682642776	10.2683048863895	10.5356390966814	10.7657572712455	10.699482516099	10.6976254239881
SLC35B1	SLC35B1	10.0383189642941	10.1028278171069	10.2241757238483	10.2648496813034	10.2008451379251	10.2074957620555
FAM117A	FAM117A	6.19506596538443	6.35809115199982	6.7355479039676	7.0937054701335	7.05289758784284	6.91075569060853
LOC111097374	LOC111097374	2.68255694078846	2.3811128991169	1.90834744412231	3.6204862713918	2.47915442979673	3.0916669696642
LOC111097373	LOC111097373	4.38357065644283	4.15684456773072	3.58678333161364	3.32758921998581	3.46813397506865	2.89720819130046
KAT7	KAT7	9.99937939633115	10.1436634511524	10.1734741030217	10.1418321692063	10.1861879767469	10.0943044517933
LOC119873286	LOC119873286	3.040290969345	2.646561419178	2.22395327418636	0	2.69840673050282	0
ITGA3	ITGA3	8.61853747937489	8.41768434639097	8.65153688944994	8.4140691435373	8.82362113572484	8.5918591601144
PDK2	PDK2	10.3818696235815	10.6965307025332	10.5185877745423	10.2582097812795	10.4627399914206	10.2728841250591
SAMD14	SAMD14	8.83089722812992	8.75291432175345	9.05409766431549	9.19826255432931	9.41913948411339	9.18359821360064
LOC111097376	LOC111097376	7.63537236381691	7.85464274586611	7.69080972576122	6.45948778923896	6.58758521651503	6.5125061309987
PPP1R9B	PPP1R9B	12.7624740972189	12.8019444039778	12.9165891295509	12.6409854095051	12.8400295910531	12.8003824362664
LOC106559295	LOC106559295	6.10326871582854	6.20186673196815	5.68611182115485	5.02846349055982	5.00516636959442	5.34957665304136
SGCA	SGCA	5.85572155188295	4.77128622546563	4.52546190140357	0	3.46813397506865	4.95880664052467
COL1A1	COL1A1	7.84826979918194	7.78062499226754	7.63860089331175	6.49606690856888	7.18579026712606	8.75150691357439
XYLT2	XYLT2	7.49071129691495	7.99812641704464	7.6117704392375	7.48805309581694	7.66057394937392	7.47001170410708
EME1	EME1	5.96407146457793	6.02664764333324	5.63372957279322	6.34383307994356	6.02369627070099	5.80280287598238
MRPL27	MRPL27	9.63812087465184	9.46151943694067	9.57009809762054	9.63335867482549	9.53934226903091	9.51777981492534
LRRC59	LRRC59	10.2786391705111	10.1503584127973	10.3101340704964	10.2568781262232	10.3908105322806	10.3026588340524
ACSF2	ACSF2	8.09699446001782	8.2631880388687	7.62524803764137	7.90335157359338	7.87258866252867	7.74765243741174
